[SpkLog]
[23-Oct-12 12:13:35 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\noname00.cpp
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\noname00.obj
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\noname01.exe
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\noname01.obj
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\NSB_warlock III.torrent
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\num1.JPG
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\numtokpoi.jpg
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\NutzBlazt Shepherd.png
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\Oganic Chemistry.rar
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\Ollydbg_modded_Version_Plugin_Scripts-Fenopy.com.torrent
[23-Oct-12 12:15:49 PM] |Attribute changed| - |E:\option.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\original_home3.gif
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\pass to crack.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\passport.htm
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Perl IRC.pl
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Pes-2012-apk+Data.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Ph-m4-Additional Problem-u-s53-10-09-53.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Ph-m4-u-(1)-s53.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Ph-m4-vecter-u-s53-10-09-53.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\PhotoScape_V3.6.2.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Photoshop_12_LS1.7z
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\photothumb.db
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\phusoidao.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\pi.dev
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\pi.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\pi.idb
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\pic bat.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Pirates-Of-The-Caribbean-Wallpapers-On-Stranger-Tides-1920x1200-4.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\PowerISO5.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ppbaned2copy.gif
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\processkill.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Project1.dev
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\PROTEUS_7.9SP1.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\push.avi.torrent
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\q-Drar4Ade6.ogg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\radup.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\re.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\readline textbox.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\recover.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\recovery-clockwork-5.0.2.6-galaxyace-fix.zip
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\reflexil.1.1.bin.zip
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\registry-mechanic-8.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Remove Genuine.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\SampleWebDownloader.sln
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\SampleWebDownloader.vbproj
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\scan.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\scan.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\se1.PNG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\se2.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\se3.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Serial Fishing Digital Audio Editor.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\set.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\settings-file-icon.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\settings.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\setupvoipdiscount.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\share.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\shit.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\showEX.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\SignTool2.zip
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sims.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\slim ss.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\smf mo.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\smf theme.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\software-update-icon-512x512.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\songkrantlaidok.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sp copy.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\SP.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sp.psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spd.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sPk autorun killer Head program.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spk web+.js
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spk web+.js.bak
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sPk+.js
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sPk+Easy+apk+tool.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spk-soft copy.ra_
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spk.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\SPK.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spkautorunkiller cover.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spkautorunkiller cover.psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sPkAutorunkiller v.3.0 .2.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sPkAutorunkiller v.3.5.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spkdownload.html.bak
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spkgmailbomber.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\spkonseo.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sql hack.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sql hack2.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\SQL Helper_ct.net.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\sql.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ss1.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ss3i.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ssg8.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ssmagic.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ssmagic2.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ssweb+.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\StackDocklet.htm
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\StackDocklet_2.htm
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\superkey.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\system restore.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Systems Design and the 8051 microbook_Marcus_Durham.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tag earth.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tcwdef.csm
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tempcrack1.psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\testmod.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Theme1-main .psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\themeCMD.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\THSarabunNew.zip
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tim.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tools.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tree-tint.PNG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\trojan.psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tron.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\truefaster.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tumpatapon.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\tungsalaenglhung.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Turbo C 3.0.zip
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\unfinished-furniture.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\unlock-icon.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\unlock.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled-1.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled-1.psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled-2.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled1.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled2.c
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Untitled2.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\update copy.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\update.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\update.psd
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\UPX Manual Unpacking.htm
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\UPX Manual Unpacking.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\v2.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\VB8Pro_-_Keylogger!.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\vb_web.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\Version.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\viewallnews2.htm
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\vistamedia-2000x625.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\VMware-player-4.0.2-591240.exe
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\VS_EXPBSLN_x64_enu.MSI
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\vtp.sif
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\webbit.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\WebFileDownloader.vb
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ws_ray_waves-1280x800.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\x.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\x2.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\x3.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\xgame.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\xxx.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\you.JPG
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\YouTube - How to hack a website (SQL).flv
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\youtube search.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ขยะชัดๆ.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ข้อสอบ.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\งานข_าว.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\งานภ_ม_ศาสตร_.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\บันทึกการลบ.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ปุ่ม 1.jpg
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ภ_ม_ศาสตร_.rar
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ลบรายการ.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\วิทยุ.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\สอน security.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\สอวน.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\สี.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\หลักฐาน.html
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\อ่านก่อน.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\เฉลย สอวน คอม 50.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\โม win.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\โเมน.txt
[23-Oct-12 12:15:50 PM] |Attribute changed| - |E:\ไอคอน.png
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\13076.gif
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\1หน้าปก.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\2บทที่1-5.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\3348_3056543_MVM_1.tmp
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\3932_1512265_MVM_1.tmp
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\3เอกสารอ้างอิง+ภาคผนวก.pdf
[23-Oct-12 12:15:50 PM] |Attribute changed| - |F:\410.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\5.flv
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\90_s Lamb Remix.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\agel.iso
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\AlbumArtSmall.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\angels cry.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\angle cry.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\authorize.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\bagnew.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\BB-admission53.xls
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\bg.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\bgnvb20.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\cover.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\cover.tif
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Dead.Rising.2-SKIDROW.Crack.Only.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\dna copy.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\dna.gif
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Folder.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\FORM1.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\GAT ANALOGY1.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\gat.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\gat1-3-1swf.swf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\gat1-3-2.swf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\gat_pat_2553.xls
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\globdata.ini
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Hazehim - Princess Behind The Hole By Medlamud.flv.003
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\home.psd
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\I dream a dream.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\image057.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\IMG_1738.JPG
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.ini
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1028.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1031.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1033.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1036.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1040.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1041.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.1042.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.2052.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\install.res.3082.dll
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Kesha-TiK-ToK.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\leona.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\logo-cliniccenter.psd
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\logofolio_2005_2007_by_alextass.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\MAcomic13.gif
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Mariah Carey performs HATEU on David Letterman .mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Mariah Carey We Belong Together Fly Like A Bird Medley.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Mariah_Carey_Live_at_the_Pearl_(Las_Vegas_Sept2009)_Uploaded_by_Ana (1).mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Mariah_Carey_Live_at_the_Pearl_(Las_Vegas_Sept2009)_Uploaded_by_Ana.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Mariah_Carey_Obsessed_Remix_MusicVideo.wmv
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\mc.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\mp3tagv243setup.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\PROJECT1.MAK
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Pub_Music Hot [www.zoi7.com].rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\push.avi
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\SafariSetup.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\sat.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\SkypeSetup.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\song list01.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\song list02.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\stand up for love.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\starwar_1.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\starwar_1.wma
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Swimclub.rar.download
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\table.css
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\telephone-cut.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\telephone-cut.wav
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\template.psd
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\testbg.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Thumbs.db
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\TP_Pre_GraphicDesign_NS23_100105.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\TP_Pre_WebDesign_NS23_100105.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Untitled-1.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\Untitled-2.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\utada.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\VB.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\vcredist.bmp
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\VC_RED.cab
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\VC_RED.MSI
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\video.flv
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\VirtualBox-4.1.8-75467-Win.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\wall.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\wall.psd
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\wall01.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\worms_wp.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\กษิดิศ รักษาเกียรติ ม.6.10 เลขที่ 40.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\ข้อสอบ GAT_ความถนัดทั่วไป_ครั้งที่ 2_สทศ..pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\ฉันจะไม่ลืม.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\บัตรประจำตัวผู้เข้าห้องสอบ o-net.pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\บัตรเข้าสอบ.rpt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\บ้านเช่า.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\เฉลยข้อสอบ GAT_ความถนัดทั่วไป_ครั้งที่ 2_สทศ..pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\เพลง enconcpept.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |F:\โครงงานวิทยาศาสตร์ กระถาง Bio.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\hostfix.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\hijackthis-board.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\1.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\Thumbs.db
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\thaitatim.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\autorunfix.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\installer_r12-windows.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\33 listen.htm
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\thaitatim_full.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\rsit.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\clockworkmod.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\0..bmp
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\LaB Selects 2.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\14.htm
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\53.mpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\3d.part1.htm
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\3D max 2009.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\Defend Cut Off Internet.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\1150.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\1.bat
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\basicCalculatorExampleNet05.suo
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\11211.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\del f 1.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\@PSC_ReadMe_904_10.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\03 - Celine Dion - Because You Loved Me.htm
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\10_เธกเธญเธ.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |G:\10_เธกเธญเธ.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\Item_Dota6.49b.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\Thumbs.db
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\seastar.ppt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\t081208.swf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\exam_gat.pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\AVSEQ001.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\idman502f.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\listen.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\KeyGen.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\epithelium.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\sub_2548.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\keygen.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\CORE.NFO
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\KillGodzilla.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\My Love.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\ntdelect.com
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\Content 1-1375.txt
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\Picture_2.png
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\exam_pat.pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\t081208.fla
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\Folder.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\แฮรี่พอตเตอร์_ภาค_7.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\desktop.ini
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\admissions2553.pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\B-GAT.pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\wbt.mp3
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\sea_read.pdf
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\www.9down.com.url
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\stuffplug30370.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\เค้าโครงโครงงาน.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\gp4.doc
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\ปตทสผ26มีค50.ppt
